,Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
38934,38935,219618,219618,10000,2025-01-13,1
38935,38936,287818,287818,10000,2025-08-14,1
38936,38937,8769,8769,10000,2025-01-06,1
38937,38938,296352,296352,10000,2025-08-14,1
38938,38939,299560,299560,10000,2025-05-14,1
38939,38940,761571,761571,10000,2025-11-28,1
38940,38941,433323,433323,10000,2025-09-28,1
38941,38942,770308,770308,10000,2025-06-21,1
38942,38943,707601,707601,10000,2025-11-07,1
38943,38944,188693,188693,10000,2025-12-28,1
38944,38945,972625,972625,10000,2025-01-13,1
38945,38946,182815,182815,10000,2025-09-28,1
38946,38947,591123,591123,10000,2025-07-14,1
38947,38948,950863,950863,10000,2025-07-07,1
38948,38949,908595,908595,10000,2025-10-28,1
38949,38950,622503,622503,10000,2025-04-21,1
38950,38951,806389,806389,10000,2025-04-21,1
38951,38952,117592,117592,10000,2025-09-07,1
38952,38953,607581,607581,10000,2025-08-07,1
38953,38954,714748,714748,10000,2025-05-14,1
38954,38955,682817,682817,10000,2025-10-21,1
38955,38956,870237,870237,10000,2025-04-07,1
38956,38957,220257,220257,10000,2025-12-21,1
38957,38958,297036,297036,10000,2025-11-14,1
38958,38959,581734,581734,10000,2025-08-14,1
38959,38960,350234,350234,10000,2025-08-28,1
38960,38961,80351,80351,10000,2025-04-07,1
38961,38962,613457,613457,10000,2025-08-21,1
38962,38963,403422,403422,10000,2025-02-06,1
38963,38964,344078,344078,10000,2025-10-07,1
38964,38965,40702,40702,10000,2025-06-14,1
38965,38966,636718,636718,10000,2025-02-13,1
38966,38967,42395,42395,10000,2025-06-07,1
38967,38968,911161,911161,10000,2025-05-28,1
38968,38969,284183,284183,10000,2025-01-06,1
38969,38970,945184,945184,10000,2025-02-06,1
38970,38971,732424,732424,10000,2025-06-14,1
38971,38972,620722,620722,10000,2025-06-14,1
38972,38973,733572,733572,10000,2025-02-20,1
38973,38974,410545,410545,10000,2025-09-21,1
38974,38975,511249,511249,10000,2025-03-21,1
38975,38976,202555,202555,10000,2025-09-14,1
38976,38977,207435,207435,10000,2025-04-28,1
38977,38978,672231,672231,10000,2025-01-06,1
38978,38979,491290,491290,10000,2025-06-28,1
38979,38980,793749,793749,10000,2025-06-14,1
38980,38981,485778,485778,10000,2025-07-14,1
38981,38982,262513,262513,10000,2025-07-21,1
38982,38983,592238,592238,10000,2025-02-20,1
38983,38984,243804,243804,10000,2025-11-28,1
38984,38985,999608,999608,10000,2025-01-20,1
38985,38986,394266,394266,10000,2025-09-07,1
38986,38987,356861,356861,10000,2025-08-21,1
38987,38988,739083,739083,10000,2025-12-28,1
38988,38989,661799,661799,10000,2025-11-14,1
38989,38990,571367,571367,10000,2025-11-14,1
38990,38991,131567,131567,10000,2025-02-06,1
38991,38992,700578,700578,10000,2025-12-07,1
38992,38993,319480,319480,10000,2025-01-27,1
38993,38994,554066,554066,10000,2025-02-27,1
38994,38995,806681,806681,10000,2025-04-28,1
38995,38996,94846,94846,10000,2025-05-07,1
38996,38997,569714,569714,10000,2025-02-27,1
38997,38998,531328,531328,10000,2025-06-28,1
38998,38999,468423,468423,10000,2025-08-21,1
38999,39000,237550,237550,10000,2025-01-13,1
39000,39001,994341,994341,10000,2025-11-07,1
39001,39002,325619,325619,10000,2025-09-07,1
39002,39003,245755,245755,10000,2025-01-27,1
39003,39004,198612,198612,10000,2025-11-21,1
39004,39005,498481,498481,10000,2025-01-20,1
39005,39006,344564,344564,10000,2025-04-07,1
39006,39007,930449,930449,10000,2025-11-14,1
39007,39008,311277,311277,10000,2025-08-28,1
39008,39009,747403,747403,10000,2025-12-21,1
39009,39010,915,915,10000,2025-10-28,1
39010,39011,189476,189476,10000,2025-10-21,1
39011,39012,208714,208714,10000,2025-09-21,1
39012,39013,628908,628908,10000,2025-03-28,1
39013,39014,609687,609687,10000,2025-04-07,1
39014,39015,386732,386732,10000,2025-05-14,1
39015,39016,676984,676984,10000,2025-02-27,1
39016,39017,841651,841651,10000,2025-06-07,1
39017,39018,275053,275053,10000,2025-12-14,1
39018,39019,411572,411572,10000,2025-06-21,1
39019,39020,559890,559890,10000,2025-08-28,1
39020,39021,411619,411619,10000,2025-06-07,1
39021,39022,152188,152188,10000,2025-02-13,1
39022,39023,443901,443901,10000,2025-07-14,1
39023,39024,311956,311956,10000,2025-01-27,1
39024,39025,421330,421330,10000,2025-12-14,1
39025,39026,652147,652147,10000,2025-06-07,1
39026,39027,327485,327485,10000,2025-04-14,1
39027,39028,762290,762290,10000,2025-09-14,1
39028,39029,548504,548504,10000,2025-05-07,1
39029,39030,24059,24059,10000,2025-07-21,1
39030,39031,576575,576575,10000,2025-01-27,1
39031,39032,131987,131987,10000,2025-03-21,1
39032,39033,114855,114855,10000,2025-08-28,1
39033,39034,342945,342945,10000,2025-01-27,1
39034,39035,855071,855071,10000,2025-01-06,1
39035,39036,606284,606284,10000,2025-05-14,1
39036,39037,865521,865521,10000,2025-02-27,1
39037,39038,437754,437754,10000,2025-04-28,1
39038,39039,648565,648565,10000,2025-03-14,1
39039,39040,801682,801682,10000,2025-05-14,1
39040,39041,26468,26468,10000,2025-08-14,1
39041,39042,156831,156831,10000,2025-02-27,1
39042,39043,860668,860668,10000,2025-04-14,1
39043,39044,1359,1359,10000,2025-07-07,1
39044,39045,469447,469447,10000,2025-05-28,1
39045,39046,195665,195665,10000,2025-10-28,1
39046,39047,848501,848501,10000,2025-07-07,1
39047,39048,972575,972575,10000,2025-01-27,1
39048,39049,345690,345690,10000,2025-05-28,1
39049,39050,751304,751304,10000,2025-06-14,1
39050,39051,870488,870488,10000,2025-08-21,1
39051,39052,575812,575812,10000,2025-08-14,1
39052,39053,851008,851008,10000,2025-05-21,1
39053,39054,668354,668354,10000,2025-04-14,1
39054,39055,367609,367609,10000,2025-04-28,1
39055,39056,304597,304597,10000,2025-06-28,1
39056,39057,16818,16818,10000,2025-05-07,1
39057,39058,86017,86017,10000,2025-07-21,1
39058,39059,247805,247805,10000,2025-07-14,1
39059,39060,632804,632804,10000,2025-04-14,1
39060,39061,74693,74693,10000,2025-02-20,1
39061,39062,209062,209062,10000,2025-09-07,1
39062,39063,382709,382709,10000,2025-08-07,1
39063,39064,281803,281803,10000,2025-01-06,1
39064,39065,430595,430595,10000,2025-07-14,1
39065,39066,117305,117305,10000,2025-11-07,1
39066,39067,753280,753280,10000,2025-05-21,1
39067,39068,296870,296870,10000,2025-11-07,1
39068,39069,236481,236481,10000,2025-02-06,1
39069,39070,120762,120762,10000,2025-10-07,1
39070,39071,440907,440907,10000,2025-03-21,1
39071,39072,832178,832178,10000,2025-07-14,1
39072,39073,783053,783053,10000,2025-10-21,1
39073,39074,161692,161692,10000,2025-06-14,1
39074,39075,339488,339488,10000,2025-07-28,1
39075,39076,402541,402541,10000,2025-10-28,1
39076,39077,269899,269899,10000,2025-12-07,1
39077,39078,16550,16550,10000,2025-03-28,1
39078,39079,12494,12494,10000,2025-11-14,1
39079,39080,909720,909720,10000,2025-12-28,1
39080,39081,613171,613171,10000,2025-07-28,1
39081,39082,400082,400082,10000,2025-05-21,1
39082,39083,789788,789788,10000,2025-05-21,1
39083,39084,936550,936550,10000,2025-06-21,1
39084,39085,684212,684212,10000,2025-12-21,1
39085,39086,567809,567809,10000,2025-07-14,1
39086,39087,136420,136420,10000,2025-05-21,1
39087,39088,738562,738562,10000,2025-09-14,1
39088,39089,251741,251741,10000,2025-07-21,1
39089,39090,165819,165819,10000,2025-05-14,1
39090,39091,787220,787220,10000,2025-07-28,1
39091,39092,4450,4450,10000,2025-05-14,1
39092,39093,886790,886790,10000,2025-05-14,1
39093,39094,585362,585362,10000,2025-11-14,1
39094,39095,477912,477912,10000,2025-02-13,1
39095,39096,563684,563684,10000,2025-11-07,1
39096,39097,974252,974252,10000,2025-02-20,1
39097,39098,956388,956388,10000,2025-08-14,1
39098,39099,756693,756693,10000,2025-08-14,1
39099,39100,20625,20625,10000,2025-02-20,1
39100,39101,609625,609625,10000,2025-06-21,1
39101,39102,124107,124107,10000,2025-02-27,1
39102,39103,103991,103991,10000,2025-01-13,1
39103,39104,925858,925858,10000,2025-08-14,1
39104,39105,330751,330751,10000,2025-02-27,1
39105,39106,871760,871760,10000,2025-07-14,1
39106,39107,161382,161382,10000,2025-06-28,1
39107,39108,922039,922039,10000,2025-01-20,1
39108,39109,676789,676789,10000,2025-03-07,1
39109,39110,189227,189227,10000,2025-12-07,1
39110,39111,776622,776622,10000,2025-08-21,1
39111,39112,134585,134585,10000,2025-03-21,1
39112,39113,391862,391862,10000,2025-02-13,1
39113,39114,808833,808833,10000,2025-08-21,1
39114,39115,354696,354696,10000,2025-04-07,1
39115,39116,832647,832647,10000,2025-08-07,1
39116,39117,620871,620871,10000,2025-11-21,1
39117,39118,393680,393680,10000,2025-12-07,1
39118,39119,749864,749864,10000,2025-06-21,1
39119,39120,266410,266410,10000,2025-05-28,1
39120,39121,744388,744388,10000,2025-08-14,1
39121,39122,316396,316396,10000,2025-06-14,1
39122,39123,135534,135534,10000,2025-01-20,1
39123,39124,981639,981639,10000,2025-10-28,1
39124,39125,707065,707065,10000,2025-10-21,1
39125,39126,725015,725015,10000,2025-06-21,1
39126,39127,729696,729696,10000,2025-06-28,1
39127,39128,47647,47647,10000,2025-11-14,1
39128,39129,366357,366357,10000,2025-10-21,1
39129,39130,356537,356537,10000,2025-11-07,1
39130,39131,887388,887388,10000,2025-02-06,1
39131,39132,156482,156482,10000,2025-12-28,1
39132,39133,355074,355074,10000,2025-07-21,1
39133,39134,205477,205477,10000,2025-10-21,1
39134,39135,190402,190402,10000,2025-12-21,1
39135,39136,765330,765330,10000,2025-04-07,1
39136,39137,411316,411316,10000,2025-01-13,1
39137,39138,867341,867341,10000,2025-05-28,1
39138,39139,742569,742569,10000,2025-01-06,1
39139,39140,519923,519923,10000,2025-11-14,1
39140,39141,312716,312716,10000,2025-09-07,1
39141,39142,26867,26867,10000,2025-10-14,1
39142,39143,608653,608653,10000,2025-07-07,1
39143,39144,770690,770690,10000,2025-12-28,1
39144,39145,909826,909826,10000,2025-06-28,1
39145,39146,869504,869504,10000,2025-07-28,1
39146,39147,769984,769984,10000,2025-11-07,1
39147,39148,793771,793771,10000,2025-04-14,1
39148,39149,625335,625335,10000,2025-03-21,1
39149,39150,70242,70242,10000,2025-10-07,1
39150,39151,886343,886343,10000,2025-06-21,1
39151,39152,598746,598746,10000,2025-12-14,1
39152,39153,32468,32468,10000,2025-10-07,1
39153,39154,728819,728819,10000,2025-06-21,1
39154,39155,815138,815138,10000,2025-01-20,1
39155,39156,936303,936303,10000,2025-05-21,1
39156,39157,690925,690925,10000,2025-08-28,1
39157,39158,920214,920214,10000,2025-05-14,1
39158,39159,279982,279982,10000,2025-01-06,1
39159,39160,963370,963370,10000,2025-07-14,1
39160,39161,553993,553993,10000,2025-02-27,1
39161,39162,612993,612993,10000,2025-10-07,1
39162,39163,165718,165718,10000,2025-02-20,1
39163,39164,262989,262989,10000,2025-07-21,1
39164,39165,667041,667041,10000,2025-03-21,1
39165,39166,469115,469115,10000,2025-12-07,1
39166,39167,850137,850137,10000,2025-02-20,1
39167,39168,69135,69135,10000,2025-10-07,1
39168,39169,794481,794481,10000,2025-09-28,1
39169,39170,911103,911103,10000,2025-07-07,1
39170,39171,638667,638667,10000,2025-06-07,1
39171,39172,538050,538050,10000,2025-04-28,1
39172,39173,183618,183618,10000,2025-12-21,1
39173,39174,296894,296894,10000,2025-08-07,1
39174,39175,925772,925772,10000,2025-03-28,1
39175,39176,200116,200116,10000,2025-03-07,1
39176,39177,654597,654597,10000,2025-01-06,1
39177,39178,959369,959369,10000,2025-12-21,1
39178,39179,630947,630947,10000,2025-10-21,1
39179,39180,762086,762086,10000,2025-04-07,1
39180,39181,453223,453223,10000,2025-11-14,1
39181,39182,334532,334532,10000,2025-07-28,1
39182,39183,61967,61967,10000,2025-06-21,1
39183,39184,657914,657914,10000,2025-09-07,1
39184,39185,358159,358159,10000,2025-08-21,1
39185,39186,366478,366478,10000,2025-06-28,1
39186,39187,938753,938753,10000,2025-07-07,1
39187,39188,23931,23931,10000,2025-04-21,1
39188,39189,883999,883999,10000,2025-12-07,1
39189,39190,223383,223383,10000,2025-05-14,1
39190,39191,167993,167993,10000,2025-10-14,1
39191,39192,76348,76348,10000,2025-07-07,1
39192,39193,45419,45419,10000,2025-06-14,1
39193,39194,77412,77412,10000,2025-05-07,1
39194,39195,948386,948386,10000,2025-07-14,1
39195,39196,31784,31784,10000,2025-02-27,1
39196,39197,1380,1380,10000,2025-03-21,1
39197,39198,119109,119109,10000,2025-08-14,1
39198,39199,922878,922878,10000,2025-06-07,1
39199,39200,711481,711481,10000,2025-03-28,1
39200,39201,959025,959025,10000,2025-09-28,1
39201,39202,733664,733664,10000,2025-04-21,1
39202,39203,308971,308971,10000,2025-07-07,1
39203,39204,593114,593114,10000,2025-05-07,1
39204,39205,260411,260411,10000,2025-11-21,1
39205,39206,853188,853188,10000,2025-08-07,1
39206,39207,377477,377477,10000,2025-04-28,1
39207,39208,532681,532681,10000,2025-08-21,1
39208,39209,518139,518139,10000,2025-08-28,1
39209,39210,162948,162948,10000,2025-11-14,1
39210,39211,889224,889224,10000,2025-08-21,1
39211,39212,403033,403033,10000,2025-09-07,1
39212,39213,196556,196556,10000,2025-05-07,1
39213,39214,17498,17498,10000,2025-12-07,1
39214,39215,694179,694179,10000,2025-01-13,1
39215,39216,427757,427757,10000,2025-08-07,1
39216,39217,574568,574568,10000,2025-05-21,1
39217,39218,109207,109207,10000,2025-06-21,1
39218,39219,998921,998921,10000,2025-08-28,1
39219,39220,845401,845401,10000,2025-10-21,1
39220,39221,377531,377531,10000,2025-09-14,1
39221,39222,590799,590799,10000,2025-06-21,1
39222,39223,840703,840703,10000,2025-04-14,1
39223,39224,325094,325094,10000,2025-10-07,1
39224,39225,395319,395319,10000,2025-02-27,1
39225,39226,367787,367787,10000,2025-06-21,1
39226,39227,281164,281164,10000,2025-10-28,1
39227,39228,899519,899519,10000,2025-10-14,1
39228,39229,527228,527228,10000,2025-10-28,1
39229,39230,564408,564408,10000,2025-01-13,1
39230,39231,303816,303816,10000,2025-03-14,1
39231,39232,209962,209962,10000,2025-07-21,1
39232,39233,282133,282133,10000,2025-09-14,1
39233,39234,536109,536109,10000,2025-06-07,1
39234,39235,14763,14763,10000,2025-01-27,1
39235,39236,251088,251088,10000,2025-02-20,1
39236,39237,336178,336178,10000,2025-10-14,1
39237,39238,814132,814132,10000,2025-10-28,1
39238,39239,38331,38331,10000,2025-10-07,1
39239,39240,393313,393313,10000,2025-05-28,1
39240,39241,382767,382767,10000,2025-08-28,1
39241,39242,61777,61777,10000,2025-03-21,1
39242,39243,64090,64090,10000,2025-12-28,1
39243,39244,510914,510914,10000,2025-09-21,1
39244,39245,379978,379978,10000,2025-04-07,1
39245,39246,707881,707881,10000,2025-09-07,1
39246,39247,71997,71997,10000,2025-06-28,1
39247,39248,24647,24647,10000,2025-02-13,1
39248,39249,428493,428493,10000,2025-06-07,1
39249,39250,711294,711294,10000,2025-07-14,1
39250,39251,263048,263048,10000,2025-09-14,1
39251,39252,910472,910472,10000,2025-02-06,1
39252,39253,13633,13633,10000,2025-08-21,1
39253,39254,708014,708014,10000,2025-10-21,1
39254,39255,947320,947320,10000,2025-09-21,1
39255,39256,472426,472426,10000,2025-06-07,1
39256,39257,415228,415228,10000,2025-08-28,1
39257,39258,539434,539434,10000,2025-06-07,1
39258,39259,445002,445002,10000,2025-03-14,1
39259,39260,86878,86878,10000,2025-08-21,1
39260,39261,9728,9728,10000,2025-11-28,1
39261,39262,640067,640067,10000,2025-06-14,1
39262,39263,673304,673304,10000,2025-02-27,1
39263,39264,304892,304892,10000,2025-06-28,1
39264,39265,4761,4761,10000,2025-03-21,1
39265,39266,973489,973489,10000,2025-12-21,1
39266,39267,761255,761255,10000,2025-05-14,1
39267,39268,258551,258551,10000,2025-09-07,1
39268,39269,322396,322396,10000,2025-05-14,1
39269,39270,778067,778067,10000,2025-04-21,1
39270,39271,869971,869971,10000,2025-12-21,1
39271,39272,766052,766052,10000,2025-06-21,1
39272,39273,870079,870079,10000,2025-08-07,1
39273,39274,530904,530904,10000,2025-05-07,1
39274,39275,907649,907649,10000,2025-01-27,1
39275,39276,287808,287808,10000,2025-10-14,1
39276,39277,501187,501187,10000,2025-04-28,1
39277,39278,756825,756825,10000,2025-03-14,1
39278,39279,318162,318162,10000,2025-11-07,1
39279,39280,608849,608849,10000,2025-02-13,1
39280,39281,163024,163024,10000,2025-10-28,1
39281,39282,605544,605544,10000,2025-03-21,1
39282,39283,478792,478792,10000,2025-01-20,1
39283,39284,341489,341489,10000,2025-03-21,1
39284,39285,698869,698869,10000,2025-09-28,1
39285,39286,191168,191168,10000,2025-11-14,1
39286,39287,463709,463709,10000,2025-02-13,1
39287,39288,348826,348826,10000,2025-09-28,1
39288,39289,42118,42118,10000,2025-07-28,1
39289,39290,585652,585652,10000,2025-07-28,1
39290,39291,747792,747792,10000,2025-02-06,1
39291,39292,669858,669858,10000,2025-12-07,1
39292,39293,332810,332810,10000,2025-10-14,1
39293,39294,841407,841407,10000,2025-07-21,1
39294,39295,874854,874854,10000,2025-08-28,1
39295,39296,485986,485986,10000,2025-01-06,1
39296,39297,38543,38543,10000,2025-08-07,1
39297,39298,628408,628408,10000,2025-03-14,1
39298,39299,440917,440917,10000,2025-03-14,1
39299,39300,824310,824310,10000,2025-01-20,1
39300,39301,919283,919283,10000,2025-05-14,1
39301,39302,873620,873620,10000,2025-01-20,1
39302,39303,1145,1145,10000,2025-02-06,1
39303,39304,68150,68150,10000,2025-11-21,1
39304,39305,786701,786701,10000,2025-04-28,1
39305,39306,771256,771256,10000,2026-01-15 00:00:00,2
39306,39307,336571,336571,10000,2026-01-12 00:00:00,2
39307,39308,369861,369861,10000,2026-01-23 00:00:00,2
39308,39309,741298,741298,10000,2026-01-12 00:00:00,2
39309,39310,760979,760979,10000,2026-01-28 00:00:00,2
39310,39311,912291,912291,10000,2026-02-02 00:00:00,2
39311,39312,181770,181770,10000,2026-02-08 00:00:00,2
39312,39313,925282,925282,10000,2026-02-02 00:00:00,2
39313,39314,947494,947494,10000,2026-02-23 00:00:00,2
39314,39315,973888,973888,10000,2026-02-07 00:00:00,2
39315,39316,92641,92641,10000,2026-01-08 00:00:00,2
39316,39317,838716,838716,10000,2026-02-07 00:00:00,2
39317,39318,606952,606952,10000,2026-02-21 00:00:00,2
39318,39319,927581,927581,10000,2026-01-13 00:00:00,2
39319,39320,753518,753518,10000,2026-01-23 00:00:00,2
39320,39321,67660,67660,10000,2026-01-05 00:00:00,2
39321,39322,122605,122605,10000,2026-01-17 00:00:00,2
39322,39323,806306,806306,10000,2026-01-27 00:00:00,2
39323,39324,382666,382666,10000,2026-02-20 00:00:00,2
39324,39325,5946,5946,10000,2026-01-04 00:00:00,2
39325,39326,839229,839229,10000,2026-01-31 00:00:00,2
39326,39327,50676,50676,10000,2026-01-16 00:00:00,2
39327,39328,370303,370303,10000,2026-02-06 00:00:00,2
39328,39329,679652,679652,10000,2026-01-24 00:00:00,2
39329,39330,359277,359277,10000,2026-02-05 00:00:00,2
39330,39331,336013,336013,10000,2026-01-10 00:00:00,2
39331,39332,995628,995628,10000,2026-02-12 00:00:00,2
39332,39333,836647,836647,10000,2026-02-17 00:00:00,2
39333,39334,70127,70127,10000,2026-01-07 00:00:00,2
39334,39335,438449,438449,10000,2026-01-29 00:00:00,2
39335,39336,576697,576697,10000,2026-01-13 00:00:00,2
39336,39337,404263,404263,10000,2026-01-12 00:00:00,2
39337,39338,113624,113624,10000,2026-02-13 00:00:00,2
39338,39339,361386,361386,10000,2026-01-09 00:00:00,2
39339,39340,894078,894078,10000,2026-01-30 00:00:00,2
39340,39341,366314,366314,10000,2026-01-02 00:00:00,2
39341,39342,681435,681435,10000,2026-02-15 00:00:00,2
39342,39343,640295,640295,10000,2026-02-21 00:00:00,2
39343,39344,206488,206488,10000,2026-02-03 00:00:00,2
39344,39345,692440,692440,10000,2026-02-15 00:00:00,2
39345,39346,283194,283194,10000,2026-01-07 00:00:00,2
39346,39347,425382,425382,10000,2026-01-29 00:00:00,2
39347,39348,546720,546720,10000,2026-01-18 00:00:00,2
39348,39349,595285,595285,10000,2026-01-24 00:00:00,2
39349,39350,788014,788014,10000,2026-01-26 00:00:00,2
39350,39351,115999,115999,10000,2026-01-19 00:00:00,2
39351,39352,271707,271707,10000,2026-02-08 00:00:00,2
39352,39353,532247,532247,10000,2026-02-26 00:00:00,2
39353,39354,752134,752134,10000,2026-01-08 00:00:00,2
39354,39355,296894,296894,10000,2026-02-23 00:00:00,2
39355,39356,261804,261804,10000,2026-01-24 00:00:00,2
39356,39357,289629,289629,10000,2026-01-12 00:00:00,2
39357,39358,469229,469229,10000,2026-02-06 00:00:00,2
39358,39359,14265,14265,10000,2026-02-09 00:00:00,2
39359,39360,369505,369505,10000,2026-02-05 00:00:00,2
39360,39361,289900,289900,10000,2026-02-16 00:00:00,2
39361,39362,811149,811149,10000,2026-01-25 00:00:00,2
39362,39363,873192,873192,10000,2026-01-19 00:00:00,2
39363,39364,856884,856884,10000,2026-01-31 00:00:00,2
39364,39365,302240,302240,10000,2026-01-13 00:00:00,2
39365,39366,534407,534407,10000,2026-02-28 00:00:00,2
39366,39367,605681,605681,10000,2026-01-04 00:00:00,2
39367,39368,637695,637695,10000,2026-02-10 00:00:00,2
39368,39369,229846,229846,10000,2026-02-13 00:00:00,2
39369,39370,802365,802365,10000,2026-01-23 00:00:00,2
39370,39371,76468,76468,10000,2026-02-03 00:00:00,2
39371,39372,385622,385622,10000,2026-02-13 00:00:00,2
39372,39373,612231,612231,10000,2026-02-14 00:00:00,2
39373,39374,114642,114642,10000,2026-02-19 00:00:00,2
39374,39375,425089,425089,10000,2026-01-31 00:00:00,2
39375,39376,236747,236747,10000,2026-01-05 00:00:00,2
39376,39377,658304,658304,10000,2026-01-09 00:00:00,2
39377,39378,505407,505407,10000,2026-02-24 00:00:00,2
39378,39379,655759,655759,10000,2026-01-30 00:00:00,2
39379,39380,656866,656866,10000,2026-02-10 00:00:00,2
39380,39381,500100,500100,10000,2026-01-26 00:00:00,2
39381,39382,342727,342727,10000,2026-01-08 00:00:00,2
39382,39383,758672,758672,10000,2026-01-16 00:00:00,2
39383,39384,531550,531550,10000,2026-02-17 00:00:00,2
39384,39385,249538,249538,10000,2026-02-19 00:00:00,2
39385,39386,172711,172711,10000,2026-01-19 00:00:00,2
39386,39387,533626,533626,10000,2026-01-28 00:00:00,2
39387,39388,587361,587361,10000,2026-02-24 00:00:00,2
39388,39389,869321,869321,10000,2026-02-26 00:00:00,2
39389,39390,433301,433301,10000,2026-01-10 00:00:00,2
39390,39391,470826,470826,10000,2026-02-02 00:00:00,2
39391,39392,377429,377429,10000,2026-01-11 00:00:00,2
39392,39393,217825,217825,10000,2026-02-16 00:00:00,2
39393,39394,175680,175680,10000,2026-01-26 00:00:00,2
39394,39395,115005,115005,10000,2026-02-28 00:00:00,2
39395,39396,958111,958111,10000,2026-02-02 00:00:00,2
39396,39397,204802,204802,10000,2026-01-10 00:00:00,2
39397,39398,106857,106857,10000,2026-01-09 00:00:00,2
39398,39399,658359,658359,10000,2026-01-06 00:00:00,2
39399,39400,393793,393793,10000,2026-02-12 00:00:00,2
39400,39401,313286,313286,10000,2026-02-03 00:00:00,2
39401,39402,263095,263095,10000,2026-01-25 00:00:00,2
39402,39403,376994,376994,10000,2026-01-10 00:00:00,2
39403,39404,6865,6865,10000,2026-01-05 00:00:00,2
39404,39405,609193,609193,10000,2026-01-25 00:00:00,2
39405,39406,70641,70641,10000,2026-01-02 00:00:00,2
39406,39407,379272,379272,10000,2026-02-15 00:00:00,2
39407,39408,536318,536318,10000,2026-01-15 00:00:00,2
39408,39409,809044,809044,10000,2026-02-06 00:00:00,2
39409,39410,172112,172112,10000,2026-01-01 00:00:00,2
39410,39411,819359,819359,10000,2026-01-28 00:00:00,2
39411,39412,338926,338926,10000,2026-02-03 00:00:00,2
39412,39413,766048,766048,10000,2026-01-10 00:00:00,2
39413,39414,882979,882979,10000,2026-02-17 00:00:00,2
39414,39415,754609,754609,10000,2026-02-16 00:00:00,2
39415,39416,964500,964500,10000,2026-01-18 00:00:00,2
39416,39417,689447,689447,10000,2026-02-07 00:00:00,2
39417,39418,451616,451616,10000,2026-01-09 00:00:00,2
39418,39419,435492,435492,10000,2026-02-21 00:00:00,2
39419,39420,471312,471312,10000,2026-01-24 00:00:00,2
39420,39421,287389,287389,10000,2026-02-11 00:00:00,2
39421,39422,502566,502566,10000,2026-01-21 00:00:00,2
39422,39423,343744,343744,10000,2026-01-06 00:00:00,2
39423,39424,757795,757795,10000,2026-02-25 00:00:00,2
39424,39425,816161,816161,10000,2026-01-08 00:00:00,2
39425,39426,151402,151402,10000,2026-02-12 00:00:00,2
39426,39427,239311,239311,10000,2026-01-11 00:00:00,2
39427,39428,568648,568648,10000,2026-02-08 00:00:00,2
39428,39429,280588,280588,10000,2026-02-10 00:00:00,2
39429,39430,56689,56689,10000,2026-01-22 00:00:00,2
39430,39431,65620,65620,10000,2026-02-04 00:00:00,2
39431,39432,977415,977415,10000,2026-02-18 00:00:00,2
39432,39433,178174,178174,10000,2026-02-10 00:00:00,2
39433,39434,395110,395110,10000,2026-01-13 00:00:00,2
39434,39435,319988,319988,10000,2026-02-09 00:00:00,2
39435,39436,784137,784137,10000,2026-01-11 00:00:00,2
39436,39437,188968,188968,10000,2026-02-17 00:00:00,2
39437,39438,146093,146093,10000,2026-02-20 00:00:00,2
39438,39439,906410,906410,10000,2026-01-18 00:00:00,2
39439,39440,900804,900804,10000,2026-02-02 00:00:00,2
39440,39441,825701,825701,10000,2026-02-23 00:00:00,2
39441,39442,164269,164269,10000,2026-01-24 00:00:00,2
39442,39443,838195,838195,10000,2026-01-30 00:00:00,2
39443,39444,210041,210041,10000,2026-01-23 00:00:00,2
39444,39445,490236,490236,10000,2026-01-14 00:00:00,2
39445,39446,346537,346537,10000,2026-01-14 00:00:00,2
39446,39447,56196,56196,10000,2026-01-16 00:00:00,2
39447,39448,218198,218198,10000,2026-02-04 00:00:00,2
39448,39449,100994,100994,10000,2026-01-11 00:00:00,2
39449,39450,941370,941370,10000,2026-01-31 00:00:00,2
39450,39451,705389,705389,10000,2026-01-01 00:00:00,2
39451,39452,804696,804696,10000,2026-01-21 00:00:00,2
39452,39453,45961,45961,10000,2026-02-28 00:00:00,2
39453,39454,343126,343126,10000,2026-01-07 00:00:00,2
39454,39455,708884,708884,10000,2026-01-15 00:00:00,2
39455,39456,237185,237185,10000,2026-01-02 00:00:00,2
39456,39457,617449,617449,10000,2026-01-28 00:00:00,2
39457,39458,205658,205658,10000,2026-01-29 00:00:00,2
39458,39459,325237,325237,10000,2026-01-30 00:00:00,2
39459,39460,850332,850332,10000,2026-02-03 00:00:00,2
39460,39461,143626,143626,10000,2026-02-12 00:00:00,2
39461,39462,253973,253973,10000,2026-01-05 00:00:00,2
39462,39463,433045,433045,10000,2026-01-19 00:00:00,2
39463,39464,543633,543633,10000,2026-01-13 00:00:00,2
39464,39465,597583,597583,10000,2026-01-23 00:00:00,2
39465,39466,514684,514684,10000,2026-01-10 00:00:00,2
39466,39467,819400,819400,10000,2026-02-02 00:00:00,2
39467,39468,542005,542005,10000,2026-01-28 00:00:00,2
39468,39469,734380,734380,10000,2026-02-17 00:00:00,2
39469,39470,792696,792696,10000,2026-01-20 00:00:00,2
39470,39471,392707,392707,10000,2026-01-20 00:00:00,2
39471,39472,475023,475023,10000,2026-01-05 00:00:00,2
39472,39473,35708,35708,10000,2026-02-10 00:00:00,2
